Project,Severity,Branch,Date,Build,Percentile,Duration
SonarSource_sonar-java,Medium,master,2018-07-18 08:28:00,405250520,82.4074074074074,611
SonarSource_sonar-java,Medium,master,2018-07-18 11:19:33,405308906,82.4074074074074,685
SonarSource_sonar-java,Medium,master,2018-07-18 14:15:48,405375493,82.4074074074074,656
SonarSource_sonar-java,Medium,master,2018-07-18 15:20:43,405405069,82.4074074074074,605
SonarSource_sonar-java,Medium,master,2018-07-19 08:32:54,405706182,82.4074074074074,610
SonarSource_sonar-java,Medium,master,2018-07-19 10:01:50,405736609,82.4074074074074,606
SonarSource_sonar-java,Medium,master,2018-07-19 12:56:28,405796817,82.4074074074074,861
SonarSource_sonar-java,Medium,master,2018-07-19 13:50:28,405817731,82.4074074074074,626
SonarSource_sonar-java,Medium,master,2018-07-19 14:16:45,405829752,82.4074074074074,806
SonarSource_sonar-java,Medium,master,2018-07-20 15:39:43,406291505,82.4074074074074,701
SonarSource_sonar-java,Medium,master,2018-07-21 14:17:27,406601513,82.4074074074074,648
SonarSource_sonar-java,Medium,master,2018-07-22 14:19:05,406831202,82.4074074074074,778
SonarSource_sonar-java,Medium,master,2018-07-23 14:19:11,407171527,82.4074074074074,615
SonarSource_sonar-java,Medium,master,2018-07-25 14:18:53,408084210,82.4074074074074,612
SonarSource_sonar-java,Medium,master,2018-07-26 10:58:47,408450805,82.4074074074074,857
SonarSource_sonar-java,Medium,master,2018-07-26 14:16:03,408531484,82.4074074074074,647
SonarSource_sonar-java,Medium,master,2018-07-27 14:19:41,408965039,82.4074074074074,670
SonarSource_sonar-java,Medium,master,2018-07-28 14:19:45,409293983,82.4074074074074,710
SonarSource_sonar-java,Medium,master,2018-07-29 14:20:33,409535011,82.4074074074074,797
SonarSource_sonar-java,Medium,master,2018-07-31 08:14:07,410210335,82.4074074074074,623
SonarSource_sonar-java,Medium,master,2018-07-31 08:51:06,410222783,82.4074074074074,602
SonarSource_sonar-java,Medium,master,2018-07-31 09:04:18,410227951,82.4074074074074,661
SonarSource_sonar-java,Medium,master,2018-07-31 12:08:49,410292237,82.4074074074074,625
SonarSource_sonar-java,Medium,master,2018-08-01 14:22:43,410834093,82.4074074074074,811
SonarSource_sonar-java,Medium,master,2018-08-02 14:22:45,411309996,82.4074074074074,741
SonarSource_sonar-java,Medium,master,2018-08-03 14:23:11,411765946,82.4074074074074,654
SonarSource_sonar-java,Medium,master,2018-08-04 14:23:12,412094064,82.4074074074074,604
SonarSource_sonar-java,Medium,master,2018-08-05 14:23:25,412329294,82.4074074074074,828
SonarSource_sonar-java,Medium,master,2018-08-07 14:25:24,413143503,82.4074074074074,616
SonarSource_sonar-java,Medium,master,2018-08-08 06:43:11,413443457,82.4074074074074,680
SonarSource_sonar-java,Medium,master,2018-08-08 07:36:01,413457524,82.4074074074074,615
SonarSource_sonar-java,Medium,master,2018-08-08 08:18:40,413470688,82.4074074074074,696
SonarSource_sonar-java,Medium,master,2018-08-08 12:47:30,413564789,82.4074074074074,657
SonarSource_sonar-java,Medium,master,2018-08-08 13:21:59,413579251,82.4074074074074,624
SonarSource_sonar-java,Medium,master,2018-08-08 14:43:12,413616053,82.4074074074074,891
SonarSource_sonar-java,Medium,master,2018-08-09 06:38:35,413918102,82.4074074074074,634
SonarSource_sonar-java,Medium,master,2018-08-09 07:15:08,413927657,82.4074074074074,620
SonarSource_sonar-java,Medium,master,2018-08-09 07:29:13,413932091,82.4074074074074,779
SonarSource_sonar-java,Medium,master,2018-08-09 09:22:43,413967872,82.4074074074074,656
SonarSource_sonar-java,Medium,master,2018-08-09 09:32:02,413971106,82.4074074074074,707
SonarSource_sonar-java,Medium,master,2018-08-10 07:09:29,414392577,82.4074074074074,716
SonarSource_sonar-java,Medium,master,2018-08-10 08:08:19,414409036,82.4074074074074,671
SonarSource_sonar-java,Medium,master,2018-08-10 11:15:00,414469025,82.4074074074074,987
SonarSource_sonar-java,Medium,master,2018-08-10 11:47:35,414479273,82.4074074074074,649
SonarSource_sonar-java,Medium,master,2018-08-10 11:56:19,414481958,82.4074074074074,738
SonarSource_sonar-java,Medium,master,2018-08-10 12:05:41,414485356,82.4074074074074,623
SonarSource_sonar-java,Medium,master,2018-08-10 14:42:25,414547561,82.4074074074074,754
SonarSource_sonar-java,Medium,master,2018-08-11 14:27:47,414878815,82.4074074074074,739
SonarSource_sonar-java,Medium,master,2018-08-12 14:28:01,415117892,82.4074074074074,931
SonarSource_sonar-java,Medium,master,2018-08-13 07:13:01,415320084,82.4074074074074,618
SonarSource_sonar-java,Medium,master,2018-08-13 14:15:21,415468580,82.4074074074074,623
SonarSource_sonar-java,Medium,master,2018-08-13 14:23:20,415471953,82.4074074074074,657
SonarSource_sonar-java,Medium,update-rule-metadata,2018-05-25 08:46:35,383595269,82.4074074074074,600



authorjapps_zerocode,Medium,ISS-00_README,2018-08-01 15:02:25,410852362,89.0909090909091,140
authorjapps_zerocode,High,ISS-00_step_images,2018-03-25 09:51:48,358007876,89.0909090909091,178
authorjapps_zerocode,Medium,ISS-00_step_images,2018-03-25 13:31:50,358052445,89.0909090909091,85
authorjapps_zerocode,Medium,ISS-00_step_images,2018-03-25 13:55:35,358057926,89.0909090909091,106
authorjapps_zerocode,Medium,ISS-107_default_client,2018-07-22 16:11:37,406856157,89.0909090909091,132
authorjapps_zerocode,Medium,ISS-107_default_client,2018-07-22 22:34:02,406935169,89.0909090909091,124
authorjapps_zerocode,Medium,ISS-107_default_client,2018-07-25 20:34:46,408235889,89.0909090909091,182
authorjapps_zerocode,Medium,ISS-107_default_client,2018-07-26 07:09:29,408378011,89.0909090909091,170
authorjapps_zerocode,Medium,ISS-107_default_client,2018-07-26 07:35:43,408384883,89.0909090909091,148
authorjapps_zerocode,Medium,ISS-112_junit_test,2018-07-29 20:18:11,409611416,89.0909090909091,125
authorjapps_zerocode,Medium,ISS-112_junit_test,2018-08-05 14:31:19,412330621,89.0909090909091,146
authorjapps_zerocode,Medium,ISS-112_junit_test,2018-08-07 16:48:36,413209848,89.0909090909091,153
authorjapps_zerocode,Medium,ISS-114_ISS-112,2018-08-07 17:54:41,413236745,89.0909090909091,131
authorjapps_zerocode,Medium,ISS-114_ISS-112,2018-08-07 18:05:13,413241168,89.0909090909091,204
authorjapps_zerocode,Medium,ISS-117_SIZE_EXPR,2018-08-11 18:10:46,414926737,89.0909090909091,145
authorjapps_zerocode,High,ISS-53_clean_load,2018-05-17 11:33:53,380160138,89.0909090909091,148
authorjapps_zerocode,Medium,ISS-53_clean_load,2018-05-17 16:45:04,380304520,89.0909090909091,92
authorjapps_zerocode,Medium,ISS-53_clean_load,2018-05-18 06:52:22,380557129,89.0909090909091,104
authorjapps_zerocode,Medium,ISS-53_clean_load,2018-05-18 07:01:40,380559753,89.0909090909091,104
authorjapps_zerocode,Medium,ISS-53_load_runner,2018-05-12 22:24:37,378216330,89.0909090909091,93
authorjapps_zerocode,Medium,ISS-53_load_runner,2018-05-13 16:10:41,378403298,89.0909090909091,113
authorjapps_zerocode,Medium,ISS-53_load_runner,2018-05-13 17:10:13,378417666,89.0909090909091,101
authorjapps_zerocode,Medium,ISS-53_load_runner,2018-05-15 07:03:47,379078579,89.0909090909091,91
authorjapps_zerocode,Medium,ISS-55_uuid,2018-03-24 12:11:40,357757911,89.0909090909091,111
authorjapps_zerocode,Medium,ISS-55_uuid,2018-03-24 21:51:45,357902283,89.0909090909091,90
authorjapps_zerocode,Medium,ISS-99_query_params,2018-07-25 20:31:50,408234806,89.0909090909091,240
authorjapps_zerocode,Medium,ISS-99_query_params,2018-07-25 21:33:14,408256352,89.0909090909091,127
authorjapps_zerocode,Medium,ISSUE-101_regex_match,2018-07-06 15:18:55,400931748,89.0909090909091,149
authorjapps_zerocode,Medium,ISSUE-101_regex_match,2018-07-06 15:51:16,400944466,89.0909090909091,128
authorjapps_zerocode,Medium,ISSUE-101_regex_match,2018-07-07 21:20:58,401305041,89.0909090909091,200
authorjapps_zerocode,High,ISSUE-42_ext_report_lib,2018-03-05 00:55:00,349094823,89.0909090909091,274
authorjapps_zerocode,High,ISSUE-43_red_spike_and_more,2018-03-05 01:03:19,349096505,89.0909090909091,166
authorjapps_zerocode,Medium,ISSUE-45_link_charts,2018-03-10 11:03:31,351662259,89.0909090909091,72
authorjapps_zerocode,Medium,ISSUE-47_wiremock_anyport,2018-03-11 13:09:23,351967027,89.0909090909091,84
authorjapps_zerocode,Medium,ISSUE-53_parallel_report,2018-05-12 19:46:15,378179355,89.0909090909091,84
authorjapps_zerocode,Medium,ISSUE-53_parallel_report,2018-05-12 19:48:20,378179834,89.0909090909091,86
authorjapps_zerocode,Medium,ISSUE-54_spring_boot_eg,2018-07-06 09:33:53,400805976,89.0909090909091,139
authorjapps_zerocode,Medium,ISSUE-54_spring_boot_eg,2018-07-06 09:38:09,400807308,89.0909090909091,127
authorjapps_zerocode,Medium,ISSUE-69-WHO-USES,2018-05-24 20:44:27,383395507,89.0909090909091,97
authorjapps_zerocode,Medium,ISSUE-69-WHO-USES,2018-05-24 20:52:13,383398731,89.0909090909091,97
authorjapps_zerocode,Medium,ISSUE-69-WHO-USES,2018-05-27 19:01:04,384456668,89.0909090909091,116
authorjapps_zerocode,High,ISSUE-69-WHO-USES,2018-05-27 19:08:33,384458840,89.0909090909091,239
authorjapps_zerocode,High,ISSUE-73_junit_load_runner_done,2018-05-27 11:15:12,384340236,89.0909090909091,182
authorjapps_zerocode,Medium,ISSUE-73_junit_load_runner_wip,2018-05-21 06:20:18,381538374,89.0909090909091,133
authorjapps_zerocode,Medium,ISSUE-73_junit_load_runner_wip,2018-05-22 06:41:41,382012418,89.0909090909091,93
authorjapps_zerocode,Medium,ISSUE-73_junit_load_runner_wip,2018-05-27 10:29:44,384330500,89.0909090909091,122
authorjapps_zerocode,Medium,ISSUE-74_sameer_corr_fix,2018-05-22 06:51:37,382014831,89.0909090909091,99
authorjapps_zerocode,Medium,ISSUE-74_sameer_corr_fix,2018-05-22 22:38:11,382407350,89.0909090909091,130
authorjapps_zerocode,Medium,ISSUE-74_sameer_corr_fix,2018-05-22 22:42:22,382408717,89.0909090909091,95
authorjapps_zerocode,Medium,ISSUE-74_sameer_corr_fix,2018-05-22 22:44:32,382409520,89.0909090909091,109
authorjapps_zerocode,Medium,ISSUE-85_test_text_validation,2018-06-03 05:46:42,387311875,89.0909090909091,134
authorjapps_zerocode,High,ISSUE-88_multi_load_wip,2018-06-09 15:30:15,389435593,89.0909090909091,265
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 15:33:19,390143271,89.0909090909091,135
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 15:59:47,390150096,89.0909090909091,109
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 16:07:41,390152090,89.0909090909091,111
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 16:29:10,390157170,89.0909090909091,112
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 16:33:50,390158627,89.0909090909091,138
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 20:48:31,390218612,89.0909090909091,110
authorjapps_zerocode,Medium,ISSUE-88_multi_load_wip,2018-06-09 20:49:17,390218785,89.0909090909091,105
authorjapps_zerocode,Medium,h2-db-configuration,2018-02-25 12:34:11,345909810,89.0909090909091,81
authorjapps_zerocode,Medium,h2-db-configuration,2018-02-25 22:05:56,346058174,89.0909090909091,102
authorjapps_zerocode,Medium,h2-db-configuration,2018-02-26 20:15:55,346466766,89.0909090909091,90
authorjapps_zerocode,Medium,master,2018-02-14 21:31:37,341634579,89.0909090909091,100
authorjapps_zerocode,Medium,master,2018-02-14 21:46:16,341639627,89.0909090909091,77
authorjapps_zerocode,Medium,master,2018-02-23 20:47:29,345428396,89.0909090909091,75
authorjapps_zerocode,Medium,master,2018-02-24 17:54:20,345700187,89.0909090909091,71
authorjapps_zerocode,Medium,master,2018-02-25 12:34:48,345910063,89.0909090909091,81
authorjapps_zerocode,High,master,2018-02-25 21:56:54,346055786,89.0909090909091,126
authorjapps_zerocode,High,master,2018-02-25 22:05:51,346058180,89.0909090909091,116
authorjapps_zerocode,Medium,master,2018-02-26 20:32:06,346473932,89.0909090909091,77
authorjapps_zerocode,Medium,master,2018-02-27 21:30:18,346995194,89.0909090909091,90
authorjapps_zerocode,High,master,2018-03-03 10:27:53,348599357,89.0909090909091,230
authorjapps_zerocode,Medium,master,2018-03-11 15:04:46,351991763,89.0909090909091,77
authorjapps_zerocode,Medium,master,2018-03-11 15:05:24,351991792,89.0909090909091,85
authorjapps_zerocode,Medium,master,2018-03-11 15:32:48,351998223,89.0909090909091,76
authorjapps_zerocode,Medium,master,2018-03-11 16:15:47,352008466,89.0909090909091,78
authorjapps_zerocode,Medium,master,2018-03-20 21:54:43,356082694,89.0909090909091,94
authorjapps_zerocode,Medium,master,2018-03-20 21:58:26,356084482,89.0909090909091,98
authorjapps_zerocode,Medium,master,2018-03-24 22:00:30,357904487,89.0909090909091,88
authorjapps_zerocode,High,master,2018-03-25 14:05:44,358060152,89.0909090909091,135
authorjapps_zerocode,Medium,master,2018-03-26 19:56:57,358579859,89.0909090909091,82
authorjapps_zerocode,Medium,master,2018-03-26 19:58:42,358580607,89.0909090909091,79
authorjapps_zerocode,Medium,master,2018-04-01 10:02:41,360836166,89.0909090909091,96
authorjapps_zerocode,Medium,master,2018-04-01 10:59:06,360844893,89.0909090909091,92
authorjapps_zerocode,Medium,master,2018-04-14 11:13:09,366464270,89.0909090909091,92
authorjapps_zerocode,Medium,master,2018-04-14 20:26:42,366600517,89.0909090909091,95
authorjapps_zerocode,Medium,master,2018-04-14 20:39:31,366603562,89.0909090909091,119
authorjapps_zerocode,Medium,master,2018-05-04 20:57:55,375078368,89.0909090909091,81
authorjapps_zerocode,Medium,master,2018-05-07 10:12:00,375821792,89.0909090909091,82
authorjapps_zerocode,Medium,master,2018-05-07 10:46:15,375831561,89.0909090909091,87
authorjapps_zerocode,Medium,master,2018-05-07 16:41:20,375981175,89.0909090909091,104
authorjapps_zerocode,Medium,master,2018-05-12 19:48:22,378179836,89.0909090909091,100
authorjapps_zerocode,Medium,master,2018-05-12 20:01:39,378182984,89.0909090909091,87
authorjapps_zerocode,Medium,master,2018-05-12 20:03:30,378183536,89.0909090909091,88
authorjapps_zerocode,Medium,master,2018-05-16 12:52:36,379701657,89.0909090909091,136
authorjapps_zerocode,Medium,master,2018-05-18 06:53:47,380557492,89.0909090909091,100
authorjapps_zerocode,Medium,master,2018-05-18 07:01:44,380559759,89.0909090909091,96
authorjapps_zerocode,Medium,master,2018-05-18 07:04:50,380560544,89.0909090909091,107
authorjapps_zerocode,Medium,master,2018-05-20 13:20:34,381321399,89.0909090909091,112
authorjapps_zerocode,Medium,master,2018-05-22 06:54:15,382015424,89.0909090909091,94
authorjapps_zerocode,Medium,master,2018-05-22 22:38:13,382407354,89.0909090909091,94
authorjapps_zerocode,Medium,master,2018-05-22 22:41:12,382408356,89.0909090909091,95
authorjapps_zerocode,Medium,master,2018-05-22 22:42:57,382408962,89.0909090909091,96
authorjapps_zerocode,Medium,master,2018-05-22 22:44:35,382409554,89.0909090909091,116
authorjapps_zerocode,Medium,master,2018-05-22 22:45:20,382409831,89.0909090909091,105
authorjapps_zerocode,Medium,master,2018-05-22 22:47:34,382410574,89.0909090909091,106
authorjapps_zerocode,Medium,master,2018-05-24 20:40:17,382567921,89.0909090909091,128
authorjapps_zerocode,Medium,master,2018-05-24 20:44:31,383395519,89.0909090909091,100
authorjapps_zerocode,Medium,master,2018-05-24 20:59:51,383402193,89.0909090909091,102
authorjapps_zerocode,Medium,master,2018-05-24 21:00:36,383402426,89.0909090909091,113
authorjapps_zerocode,Medium,master,2018-05-27 11:15:16,384340262,89.0909090909091,122
authorjapps_zerocode,Medium,master,2018-05-27 11:29:11,384343053,89.0909090909091,113
authorjapps_zerocode,Medium,master,2018-05-27 12:14:57,384352122,89.0909090909091,98
authorjapps_zerocode,Medium,master,2018-05-27 18:47:09,384452933,89.0909090909091,106
authorjapps_zerocode,Medium,master,2018-05-27 18:49:06,384453508,89.0909090909091,111
authorjapps_zerocode,Medium,master,2018-05-27 19:01:08,384456684,89.0909090909091,121
authorjapps_zerocode,Medium,master,2018-05-27 19:08:35,384458853,89.0909090909091,125
authorjapps_zerocode,Medium,master,2018-05-27 19:14:53,384460398,89.0909090909091,138
authorjapps_zerocode,Medium,master,2018-05-28 05:39:54,384496130,89.0909090909091,118
authorjapps_zerocode,Medium,master,2018-05-28 21:54:18,384927693,89.0909090909091,101
authorjapps_zerocode,Medium,master,2018-05-28 22:28:13,384937952,89.0909090909091,128
authorjapps_zerocode,Medium,master,2018-05-31 10:29:20,386116569,89.0909090909091,112
authorjapps_zerocode,Medium,master,2018-05-31 10:30:46,386117034,89.0909090909091,104
authorjapps_zerocode,Medium,master,2018-06-03 05:43:20,387311368,89.0909090909091,104
authorjapps_zerocode,Medium,master,2018-06-03 05:46:40,387311884,89.0909090909091,111
authorjapps_zerocode,Medium,master,2018-06-03 06:09:16,387315353,89.0909090909091,104
authorjapps_zerocode,Medium,master,2018-06-09 16:33:53,390158641,89.0909090909091,114
authorjapps_zerocode,Medium,master,2018-06-09 20:49:45,390218919,89.0909090909091,125
authorjapps_zerocode,Medium,master,2018-06-10 09:54:59,390350460,89.0909090909091,106
authorjapps_zerocode,Medium,master,2018-06-10 16:25:06,390434184,89.0909090909091,107
authorjapps_zerocode,Medium,master,2018-06-10 16:25:41,390434320,89.0909090909091,121
authorjapps_zerocode,Medium,master,2018-06-10 16:31:09,390435695,89.0909090909091,128
authorjapps_zerocode,Medium,master,2018-06-10 16:33:09,390436213,89.0909090909091,119
authorjapps_zerocode,Medium,master,2018-06-10 16:33:38,390436282,89.0909090909091,110
authorjapps_zerocode,Medium,master,2018-06-10 16:38:03,390437451,89.0909090909091,128
authorjapps_zerocode,High,master,2018-06-23 16:29:59,395869859,89.0909090909091,241
authorjapps_zerocode,High,master,2018-06-23 16:35:57,395871723,89.0909090909091,251
authorjapps_zerocode,Medium,master,2018-06-23 17:20:11,395882197,89.0909090909091,125
authorjapps_zerocode,High,master,2018-06-24 09:51:05,396030927,89.0909090909091,235
authorjapps_zerocode,Medium,master,2018-07-02 19:24:05,399273701,89.0909090909091,118
authorjapps_zerocode,Medium,master,2018-07-03 17:41:36,399691489,89.0909090909091,119
authorjapps_zerocode,Medium,master,2018-07-03 18:09:39,399701517,89.0909090909091,133
authorjapps_zerocode,Medium,master,2018-07-04 08:36:06,399917775,89.0909090909091,130
authorjapps_zerocode,Medium,master,2018-07-06 09:38:08,400807310,89.0909090909091,147
authorjapps_zerocode,Medium,master,2018-07-06 09:44:50,400809635,89.0909090909091,173
authorjapps_zerocode,Medium,master,2018-07-06 13:22:52,400883736,89.0909090909091,129
authorjapps_zerocode,Medium,master,2018-07-07 14:45:52,401231428,89.0909090909091,139
authorjapps_zerocode,Medium,master,2018-07-07 21:21:02,401305045,89.0909090909091,179
authorjapps_zerocode,Medium,master,2018-07-08 06:38:18,401375317,89.0909090909091,191
authorjapps_zerocode,Medium,master,2018-07-08 09:37:52,401400111,89.0909090909091,132
authorjapps_zerocode,Medium,master,2018-07-08 13:27:09,401439189,89.0909090909091,170
authorjapps_zerocode,Medium,master,2018-07-08 14:32:54,401451337,89.0909090909091,134
authorjapps_zerocode,Medium,master,2018-07-19 20:11:33,405974556,89.0909090909091,159
authorjapps_zerocode,Medium,master,2018-07-21 22:47:07,406699622,89.0909090909091,140
authorjapps_zerocode,Medium,master,2018-07-25 20:36:03,408236299,89.0909090909091,147
authorjapps_zerocode,Medium,master,2018-07-25 21:02:32,408246008,89.0909090909091,224
authorjapps_zerocode,Medium,master,2018-07-26 14:12:49,408529912,89.0909090909091,129
authorjapps_zerocode,Medium,master,2018-07-26 22:42:35,408724920,89.0909090909091,142
authorjapps_zerocode,Medium,master,2018-08-01 15:03:02,410852663,89.0909090909091,158
authorjapps_zerocode,Medium,master,2018-08-07 17:56:43,413237350,89.0909090909091,140
authorjapps_zerocode,Medium,master,2018-08-07 18:14:32,413245160,89.0909090909091,135
authorjapps_zerocode,Medium,master,2018-08-08 14:06:29,413600298,89.0909090909091,158
authorjapps_zerocode,Medium,readme_wip,2018-03-26 19:55:59,358579525,89.0909090909091,78
authorjapps_zerocode,High,zcode_sonatype_release_branch,2018-02-14 21:35:20,341635963,89.0909090909091,126
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-02-17 14:36:02,342749157,89.0909090909091,91
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-02-22 21:59:42,345008366,89.0909090909091,77
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-02-23 20:49:53,345429237,89.0909090909091,81
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-02-26 20:25:31,346471004,89.0909090909091,84
authorjapps_zerocode,High,zcode_sonatype_release_branch,2018-02-26 20:28:36,346472244,89.0909090909091,137
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-05 01:05:06,349096896,89.0909090909091,93
authorjapps_zerocode,High,zcode_sonatype_release_branch,2018-03-05 01:08:50,349097552,89.0909090909091,145
authorjapps_zerocode,High,zcode_sonatype_release_branch,2018-03-05 01:12:33,349098258,89.0909090909091,167
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-07 22:02:25,350554074,89.0909090909091,81
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-10 08:32:54,351633419,89.0909090909091,88
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-10 10:59:48,351661250,89.0909090909091,78
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-10 11:04:15,351662375,89.0909090909091,78
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-10 11:12:41,351665212,89.0909090909091,85
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-11 13:10:38,351967365,89.0909090909091,70
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-11 15:00:05,351990565,89.0909090909091,72
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-11 15:04:53,351991781,89.0909090909091,77
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-11 15:32:44,351998203,89.0909090909091,74
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-11 15:32:52,351998236,89.0909090909091,84
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-20 21:54:34,356082662,89.0909090909091,111
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-20 21:58:24,356084461,89.0909090909091,82
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-24 21:45:47,357901150,89.0909090909091,94
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-24 21:51:32,357902295,89.0909090909091,110
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-03-24 22:00:20,357904441,89.0909090909091,93
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-04-13 17:44:42,366225174,89.0909090909091,81
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-04-13 18:09:58,366235991,89.0909090909091,83
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-04-14 11:08:05,366463460,89.0909090909091,88
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-04-14 11:15:13,366464795,89.0909090909091,83
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-18 07:11:23,380562363,89.0909090909091,111
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-18 07:16:27,380563463,89.0909090909091,101
authorjapps_zerocode,High,zcode_sonatype_release_branch,2018-05-20 20:47:01,381422541,89.0909090909091,219
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-22 22:48:56,382411043,89.0909090909091,107
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-23 08:21:11,382552183,89.0909090909091,144
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-24 21:00:03,383402284,89.0909090909091,120
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-05-27 18:46:59,384452897,89.0909090909091,97
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-03 08:49:15,387315332,89.0909090909091,143
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-10 10:16:45,390354632,89.0909090909091,116
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-10 10:26:43,390356085,89.0909090909091,112
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-10 10:26:51,390356144,89.0909090909091,111
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-10 16:31:23,390435693,89.0909090909091,196
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-10 16:33:30,390436262,89.0909090909091,108
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-23 12:03:34,395807191,89.0909090909091,131
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-23 12:10:35,395808598,89.0909090909091,182
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-23 16:35:52,395871715,89.0909090909091,111
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-23 16:37:58,395872590,89.0909090909091,149
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-23 17:38:07,395885316,89.0909090909091,147
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-24 09:52:05,396031153,89.0909090909091,170
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-24 13:10:19,396064899,89.0909090909091,116
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-28 23:16:18,398027871,89.0909090909091,167
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-06-28 23:16:29,398027906,89.0909090909091,121
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-07-03 17:39:16,399690474,89.0909090909091,126
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-07-21 22:53:41,406700687,89.0909090909091,124
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-07-25 21:28:22,408254559,89.0909090909091,126
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-07-27 21:06:56,409117310,89.0909090909091,131
authorjapps_zerocode,Medium,zcode_sonatype_release_branch,2018-08-08 04:23:10,413415506,89.0909090909091,142
cerberustesting_cerberus-source,Medium,datalib_bulk_rename,2018-03-23 12:56:25,357376489,75.8426966292135,528
cerberustesting_cerberus-source,Medium,issue1642-1654,2018-03-16 08:35:47,354209906,75.8426966292135,413
cerberustesting_cerberus-source,Medium,master,2018-01-12 21:20:53,328284034,75.8426966292135,325
cerberustesting_cerberus-source,Medium,master,2018-01-13 17:04:52,328500475,75.8426966292135,333
cerberustesting_cerberus-source,Medium,master,2018-01-14 18:55:19,328796017,75.8426966292135,325
cerberustesting_cerberus-source,Medium,master,2018-01-15 23:57:25,329269214,75.8426966292135,325
cerberustesting_cerberus-source,Medium,master,2018-01-16 14:39:28,329493163,75.8426966292135,339
cerberustesting_cerberus-source,Medium,master,2018-01-17 10:01:51,329800401,75.8426966292135,332
cerberustesting_cerberus-source,Medium,master,2018-01-21 20:34:16,331556036,75.8426966292135,338
cerberustesting_cerberus-source,Medium,master,2018-01-21 20:37:24,331556879,75.8426966292135,366
cerberustesting_cerberus-source,Medium,master,2018-01-22 21:23:31,332011468,75.8426966292135,419
cerberustesting_cerberus-source,Medium,master,2018-01-23 09:23:39,332208764,75.8426966292135,360
cerberustesting_cerberus-source,High,master,2018-01-23 15:59:59,332365043,75.8426966292135,1038
