buildId,date,jobId,execution,module,test,delta_broken,delta_testcases,delta_skipped,warning
389941156,Fri Jun 08 22:12:30  2018,389941157,$ mvn test -B,SingleModuleBuild,com.hubspot.jinjava.interpret.JinjavaInterpreterTest,-1,0,-1,true
389941175,Fri Jun 08 22:12:35  2018,389941176,$ mvn test -B,SingleModuleBuild,com.hubspot.jinjava.interpret.JinjavaInterpreterTest,-1,0,-1,true
