build_id,date,current_branch,last_commit_id
324935813,Thu Jan 04 08:19:25  2018,master,a8bde20af5463a4642e67e345d5e8b5a4227a731
324936083,Thu Jan 04 09:27:10  2018,master,7f06e9fbb9362e821410b20697acd2df25461ee5
324957251,Thu Jan 04 09:41:51  2018,master,7471d679732fe9409d95dfb880e86611a31d4453
324977824,Thu Jan 04 10:47:10  2018,master,fd65c01d95a4e913316435e4ec5e19e759d896b9
328945740,Mon Jan 15 08:01:22  2018,master,e3582c5d3651d833f227741b32fb8d2b89e382da
334650747,Mon Jan 29 20:31:30  2018,master,f92d7b88a1ee369e3bcd88e762fa1602b1543aa7
336494703,Fri Feb 02 10:35:31  2018,3.3-master,b98195c50bdae79fb1ab1bc523fcd6e1a4296f14
336497174,Fri Feb 02 10:42:22  2018,master,5c4c06976c7abf3c92f5f4434326ec29a130b055
336497309,Fri Feb 02 10:42:37  2018,3.3-master,e3c056f3a8b9056aa5c909b27d8a86e5e0c06313
336498176,Fri Feb 02 10:44:54  2018,3.3-master,d66d52da570bcad233bb68edc037d20dc5e2194f
336498147,Fri Feb 02 10:45:05  2018,master,0ffd3dae600fe77867bf5c50a1a00579f4ebba94
336504956,Fri Feb 02 11:03:18  2018,master,ed8d5d102b449280746b7899da2bbaa3fa3fde8a
336505041,Fri Feb 02 11:06:46  2018,3.3-master,277c108003cd7a85db07a0366f2be392fccf16c6
336521425,Fri Feb 02 11:55:54  2018,master,ffc5514492a19f1a3a7bc59bf87809bc3b7e5234
336538640,Fri Feb 02 12:47:30  2018,master,0906662a6b5ea003c737e822ec4185fbabb48c2e
336538682,Fri Feb 02 12:48:07  2018,3.3-master,879cd6a387b1e8a5c4d929699147be05d5c1bdcd
336559853,Fri Feb 02 13:40:19  2018,3.3-master,34f6c1dc83b20bf9a688562b13aaffed2c432d58
336569929,Fri Feb 02 14:07:51  2018,3.3-master,77f1dd0aa1271c98f9f2426f89698cf692f67f22
342281653,Fri Feb 16 10:41:46  2018,3.3-master,a95a1b6e95d3fe06521589f5293f7690505065b7
342281736,Fri Feb 16 10:42:46  2018,master,bff62a1556e4f5e144ed4c0abe273b097a95e93f
288908226,Fri Feb 16 11:37:15  2018,master,c8beb555828aea0a679f51e0947737343f4ec274
342400630,Fri Feb 16 15:48:02  2018,deegree-3.3.21,1a874562c5875e4e51b0fd900a9dd200851170d6
342400640,Fri Feb 16 15:48:06  2018,3.3-master,31fbc7dba4d26201e5adf7b92d12f5e279e4ca94
342434269,Fri Feb 16 17:01:12  2018,master,8b699352af4f1de7b2bca9c9bfeb8c52f9ba6e2b
342434323,Fri Feb 16 17:01:27  2018,master,d7be344d03a11b400a407784cee9c35cadc4297b
342434537,Fri Feb 16 17:01:47  2018,deegree-3.4-RC7,8b699352af4f1de7b2bca9c9bfeb8c52f9ba6e2b
344275997,Wed Feb 21 11:39:23  2018,master,b65ba741df83e64c2fbdf3b5686d93b2658981f7
347742191,Thu Mar 01 12:36:00  2018,master,86d58084c2ffbddcb42199dc4a66af81302014d2
350849417,Thu Mar 08 14:37:58  2018,master,f473aac28599388e9083a2648d21577e03add311
350861031,Thu Mar 08 15:03:24  2018,master,45346029eb9dcaf5bba73b7221dc73e7ffa12265
350869978,Thu Mar 08 15:21:19  2018,master,a00d11043e7ee66c5c44f113d6b8208333edc78e
350903430,Thu Mar 08 16:33:19  2018,master,1d01efe875e03258c9a200783bd05a312d7ac688
