build_id,duration
324269060,655
324297739,738
324397635,815
329603257,695
333122850,746
333390565,771
334946616,736
335016559,791
336358630,961
336715814,774
336727092,790
339755429,777
340706418,832
341218702,786
341286235,813
341581544,814
341589135,773
341589980,966
342016211,720
342017477,32
342024656,738
342033118,797
342033091,847
343202131,875
343211174,782
344475531,800
348833804,807
349084600,809
349417638,852
349460780,827
349550897,756
349550941,749
351046631,851
351057848,911
351072940,884
351072960,756
353064438,892
353530771,803
353579533,813
353579547,769
357126443,861
357494723,836
358620772,822
358627787,863
358642345,865
358642359,861
361393803,893
363255064,859
363256709,823
363257913,883
364242644,783
364258373,817
364258340,888
370805034,872
372859191,847
372860059,839
372860452,1052
373124091,891
374713042,832
375000996,937
375665125,933
376958759,929
377956125,878
378918659,791
378934982,1022
378953094,859
378953128,864
379967472,877
379989088,918
380003168,922
380003235,853
381200202,934
383000346,906
385747366,850
385758981,904
386360090,1036
388938673,919
388964955,936
389986521,914
390236907,968
390952753,893
391924296,849
391924290,851
391962406,891
392010616,888
393878580,988
393878951,847
394240723,977
394240736,963
394249872,1069
394249862,984
394271414,1041
394283759,943
395170337,934
395170341,839
396527175,1125
396541281,1064
396541194,935
396642106,1125
396698618,958
396985381,976
396985411,897
397121036,980
397141168,1002
397452139,983
397452155,1032
397577622,961
397877298,938
399347499,1033
399348525,1041
399691790,1081
399700637,1026
399700648,1066
400729367,975
402781379,1161
402755375,859
402868389,989
402878484,1045
402880601,1051
402888175,1003
406880372,978
407655327,1011
407677622,988
407682252,945
407692890,1014
407709654,1055
407874096,1079
408114978,1070
408117925,1189
411927016,1019
411928326,1011
411931500,1084
411936531,1061
411937440,1085
412756645,1053
412757081,1022
412765509,1041
412773735,1155
413347262,1112
413355267,1007
413365126,1035
413365191,1048
413419974,994
414735139,1951
414736543,1055
414737635,1009
414736049,829
414735528,1066
414773882,1076
414775281,1596
415022619,831
415576339,1167
415606033,1094
415607579,1071
